start,end,low,high,open,close,volume,VWAP
2025-02-13T00:00:00.000000-05:00,2025-02-14T00:00:00.000000-05:00,110.4,114.6,112.0,111.81,40911804,112.416852
2025-02-14T00:00:00.000000-05:00,2025-02-15T00:00:00.000000-05:00,111.7,114.63,112.65,113.1,32477159,113.190781
2025-02-18T00:00:00.000000-05:00,2025-02-19T00:00:00.000000-05:00,113.45,115.55,114.05,114.28,31720307,114.151473
2025-02-19T00:00:00.000000-05:00,2025-02-20T00:00:00.000000-05:00,113.14,116.11,114.245,114.69,28807709,114.769734
2025-02-20T00:00:00.000000-05:00,2025-02-21T00:00:00.000000-05:00,113.105,116.55,115.01,114.17,27219565,114.233396
2025-02-21T00:00:00.000000-05:00,2025-02-22T00:00:00.000000-05:00,110.43,115.76,114.845,110.84,41353683,112.492417
2025-02-24T00:00:00.000000-05:00,2025-02-25T00:00:00.000000-05:00,107.98,111.6,111.49,108.11,29072208,109.141894
2025-02-25T00:00:00.000000-05:00,2025-02-26T00:00:00.000000-05:00,103.62,108.64,107.885,103.96,39169161,105.410969
2025-02-26T00:00:00.000000-05:00,2025-02-27T00:00:00.000000-05:00,103.99,105.7999,104.945,104.74,29178213,104.810901
2025-02-27T00:00:00.000000-05:00,2025-02-28T00:00:00.000000-05:00,99.5,105.76,105.08,99.51,47263727,101.7352
2025-02-28T00:00:00.000000-05:00,2025-03-01T00:00:00.000000-05:00,98.69,101.8,99.56,99.86,45194576,99.941583
2025-03-03T00:00:00.000000-05:00,2025-03-04T00:00:00.000000-05:00,97.09,102.34,101.515,98.23,38957988,99.622718
2025-03-04T00:00:00.000000-05:00,2025-03-05T00:00:00.000000-05:00,95.89,103.18,96.0,100.75,54156941,99.286893
2025-03-05T00:00:00.000000-05:00,2025-03-06T00:00:00.000000-05:00,98.87,101.84,100.36,101.67,27855488,100.63613
2025-03-06T00:00:00.000000-05:00,2025-03-07T00:00:00.000000-05:00,98.27,101.08,99.05,98.85,28984978,99.319779
2025-03-07T00:00:00.000000-05:00,2025-03-08T00:00:00.000000-05:00,96.39,100.65,98.88,100.31,33254367,98.930511
2025-03-10T00:00:00.000000-04:00,2025-03-11T00:00:00.000000-04:00,95.83,101.29,98.57,96.63,38733186,97.941675
2025-03-11T00:00:00.000000-04:00,2025-03-12T00:00:00.000000-04:00,94.73,98.1599,96.79,96.76,34078300,96.801516
2025-03-12T00:00:00.000000-04:00,2025-03-13T00:00:00.000000-04:00,98.17,101.715,99.045,100.79,34241287,100.247402
2025-03-13T00:00:00.000000-04:00,2025-03-14T00:00:00.000000-04:00,97.27,100.07,99.715,98.11,28575150,98.539071
2025-03-14T00:00:00.000000-04:00,2025-03-15T00:00:00.000000-04:00,99.58,101.22,99.64,100.97,24715265,100.530215
2025-03-17T00:00:00.000000-04:00,2025-03-18T00:00:00.000000-04:00,102.6,106.15,102.6,104.59,43689523,105.058542
2025-03-18T00:00:00.000000-04:00,2025-03-19T00:00:00.000000-04:00,102.97,104.55,103.85,103.51,27152827,103.65341
2025-03-19T00:00:00.000000-04:00,2025-03-20T00:00:00.000000-04:00,101.96,107.9,104.42,106.23,32287496,105.28624
2025-03-20T00:00:00.000000-04:00,2025-03-21T00:00:00.000000-04:00,105.12,108.26,105.12,107.14,26871839,107.085948
2025-03-21T00:00:00.000000-04:00,2025-03-22T00:00:00.000000-04:00,104.33,107.25,105.33,106.44,30767938,105.992877
2025-03-24T00:00:00.000000-04:00,2025-03-25T00:00:00.000000-04:00,109.4,114.85,109.73,113.85,53342002,113.018813
2025-03-25T00:00:00.000000-04:00,2025-03-26T00:00:00.000000-04:00,112.71,114.95,113.265,114.81,29077507,113.725442
2025-03-26T00:00:00.000000-04:00,2025-03-27T00:00:00.000000-04:00,108.68,115.8999,114.11,110.19,39976485,111.056377
2025-03-27T00:00:00.000000-04:00,2025-03-28T00:00:00.000000-04:00,105.5499,107.62,106.11,106.65,32773714,106.483867
2025-03-28T00:00:00.000000-04:00,2025-03-29T00:00:00.000000-04:00,102.48,106.51,105.525,103.22,31069114,103.684963
2025-03-31T00:00:00.000000-04:00,2025-04-01T00:00:00.000000-04:00,98.8,102.82,100.235,102.74,30865342,101.479456
2025-04-01T00:00:00.000000-04:00,2025-04-02T00:00:00.000000-04:00,100.93,102.83,102.16,102.78,23523230,101.97345
2025-04-02T00:00:00.000000-04:00,2025-04-03T00:00:00.000000-04:00,100.76,104.185,101.52,102.96,20793989,102.883114
2025-04-03T00:00:00.000000-04:00,2025-04-04T00:00:00.000000-04:00,93.64,99.4499,97.79,93.8,50472542,95.808771
2025-04-04T00:00:00.000000-04:00,2025-04-05T00:00:00.000000-04:00,83.67,91.08,90.1,85.76,65847021,86.768847
2025-04-07T00:00:00.000000-04:00,2025-04-08T00:00:00.000000-04:00,77.75,89.0,80.68,83.64,70515429,82.803435
2025-04-08T00:00:00.000000-04:00,2025-04-09T00:00:00.000000-04:00,76.48,88.93,86.145,78.22,69910233,82.811585
2025-04-09T00:00:00.000000-04:00,2025-04-10T00:00:00.000000-04:00,78.87,97.91,79.22,96.84,97827352,89.551903
2025-04-10T00:00:00.000000-04:00,2025-04-11T00:00:00.000000-04:00,85.06,92.95,91.0,88.7,65210465,88.477115
2025-04-11T00:00:00.000000-04:00,2025-04-12T00:00:00.000000-04:00,90.5,94.76,90.51,93.4,57892600,92.761283
2025-04-14T00:00:00.000000-04:00,2025-04-15T00:00:00.000000-04:00,93.45,97.3699,97.11,94.5,36002970,95.212437
2025-04-15T00:00:00.000000-04:00,2025-04-16T00:00:00.000000-04:00,94.62,96.85,94.66,95.29,28116536,95.642654
2025-04-16T00:00:00.000000-04:00,2025-04-17T00:00:00.000000-04:00,85.295,90.47,87.61,88.29,62109016,88.316426
2025-04-17T00:00:00.000000-04:00,2025-04-18T00:00:00.000000-04:00,86.515,89.03,88.84,87.5,34801437,87.519456
2025-04-21T00:00:00.000000-04:00,2025-04-22T00:00:00.000000-04:00,83.75,86.14,86.015,85.56,33855392,84.913677
2025-04-22T00:00:00.000000-04:00,2025-04-23T00:00:00.000000-04:00,85.17,87.17,86.12,86.26,35236735,86.066949
2025-04-23T00:00:00.000000-04:00,2025-04-24T00:00:00.000000-04:00,90.12,93.74,91.875,90.39,41102589,91.734076
2025-04-24T00:00:00.000000-04:00,2025-04-25T00:00:00.000000-04:00,90.37,94.75,91.59,94.47,33681919,93.33215
2025-04-25T00:00:00.000000-04:00,2025-04-26T00:00:00.000000-04:00,92.85,97.1,93.275,96.645,28575343,95.423018
2025-04-28T00:00:00.000000-04:00,2025-04-29T00:00:00.000000-04:00,94.27,97.4865,95.575,96.39,30456683,95.787613
2025-04-29T00:00:00.000000-04:00,2025-04-30T00:00:00.000000-04:00,95.33,97.1767,95.755,96.06,20700637,96.346596
2025-04-30T00:00:00.000000-04:00,2025-05-01T00:00:00.000000-04:00,91.87,97.55,92.81,97.35,29730729,95.290956
2025-05-01T00:00:00.000000-04:00,2025-05-02T00:00:00.000000-04:00,96.45,100.1,99.265,96.65,29591507,98.290703
2025-05-02T00:00:00.000000-04:00,2025-05-03T00:00:00.000000-04:00,98.3,99.88,98.4,98.8,29957888,98.96349
2025-05-05T00:00:00.000000-04:00,2025-05-06T00:00:00.000000-04:00,98.76,102.05,99.0,100.59,41268886,100.924144
2025-05-06T00:00:00.000000-04:00,2025-05-07T00:00:00.000000-04:00,97.44,100.07,98.41,98.62,54264254,98.919256
2025-05-07T00:00:00.000000-04:00,2025-05-08T00:00:00.000000-04:00,96.88,103.42,100.75,100.36,86648749,99.356461
2025-05-08T00:00:00.000000-04:00,2025-05-09T00:00:00.000000-04:00,101.56,105.44,101.92,101.7,54231362,103.334404
2025-05-09T00:00:00.000000-04:00,2025-05-10T00:00:00.000000-04:00,101.6,103.54,102.585,102.84,31704246,102.589194
2025-05-12T00:00:00.000000-04:00,2025-05-13T00:00:00.000000-04:00,106.98,110.667,110.415,108.12,50543396,108.435468
