start,end,low,high,open,close,volume,VWAP
2024-12-17T00:00:00.000000-05:00,2024-12-18T00:00:00.000000-05:00,449.57,455.29,451.01,454.46,22733494,453.728469
2024-12-18T00:00:00.000000-05:00,2024-12-19T00:00:00.000000-05:00,437.02,452.65,451.32,437.39,24444545,443.554986
2024-12-19T00:00:00.000000-05:00,2024-12-20T00:00:00.000000-05:00,436.32,443.1834,441.62,437.03,22963681,438.930646
2024-12-20T00:00:00.000000-05:00,2024-12-21T00:00:00.000000-05:00,428.63,443.74,433.11,436.6,64263694,436.202742
2024-12-23T00:00:00.000000-05:00,2024-12-24T00:00:00.000000-05:00,432.83,437.65,436.74,435.25,19152519,435.025676
2024-12-24T00:00:00.000000-05:00,2024-12-25T00:00:00.000000-05:00,434.19,439.6,434.65,439.33,7164543,438.088991
2024-12-26T00:00:00.000000-05:00,2024-12-27T00:00:00.000000-05:00,436.63,440.94,439.08,438.11,8199927,438.602831
2024-12-27T00:00:00.000000-05:00,2024-12-28T00:00:00.000000-05:00,426.35,435.22,434.6,430.53,18117713,429.842649
2024-12-30T00:00:00.000000-05:00,2024-12-31T00:00:00.000000-05:00,421.9,427.55,426.06,424.83,13158703,425.149226
2024-12-31T00:00:00.000000-05:00,2025-01-01T00:00:00.000000-05:00,420.66,426.73,426.1,421.5,13246509,422.382398
2025-01-02T00:00:00.000000-05:00,2025-01-03T00:00:00.000000-05:00,414.85,426.07,425.53,418.58,16896469,419.689315
2025-01-03T00:00:00.000000-05:00,2025-01-04T00:00:00.000000-05:00,419.54,424.03,421.08,423.35,16662943,422.518453
2025-01-06T00:00:00.000000-05:00,2025-01-07T00:00:00.000000-05:00,425.4774,434.32,428.0,427.85,20573648,428.999842
2025-01-07T00:00:00.000000-05:00,2025-01-08T00:00:00.000000-05:00,420.8,430.65,429.0,422.37,18139065,424.520161
2025-01-08T00:00:00.000000-05:00,2025-01-09T00:00:00.000000-05:00,421.54,426.97,423.46,424.56,15054575,424.510358
2025-01-10T00:00:00.000000-05:00,2025-01-11T00:00:00.000000-05:00,415.02,424.71,424.63,418.95,20201132,419.245049
2025-01-13T00:00:00.000000-05:00,2025-01-14T00:00:00.000000-05:00,412.29,418.5,415.235,417.19,17604780,415.931948
2025-01-14T00:00:00.000000-05:00,2025-01-15T00:00:00.000000-05:00,410.72,419.74,417.81,415.67,16935856,415.426024
2025-01-15T00:00:00.000000-05:00,2025-01-16T00:00:00.000000-05:00,418.265,428.15,419.13,426.31,19637838,425.585465
2025-01-16T00:00:00.000000-05:00,2025-01-17T00:00:00.000000-05:00,424.39,429.49,428.695,424.58,15300023,426.042324
2025-01-17T00:00:00.000000-05:00,2025-01-18T00:00:00.000000-05:00,428.17,434.48,434.085,429.03,26197507,431.047565
2025-01-21T00:00:00.000000-05:00,2025-01-22T00:00:00.000000-05:00,425.595,430.8999,430.2,428.5,26085703,428.432225
2025-01-22T00:00:00.000000-05:00,2025-01-23T00:00:00.000000-05:00,436.0,447.27,437.56,446.2,27803811,443.418967
2025-01-23T00:00:00.000000-05:00,2025-01-24T00:00:00.000000-05:00,441.5048,446.75,442.0,446.71,18389270,444.875122
2025-01-24T00:00:00.000000-05:00,2025-01-25T00:00:00.000000-05:00,441.4,446.65,445.16,444.06,15549453,444.03962
2025-01-27T00:00:00.000000-05:00,2025-01-28T00:00:00.000000-05:00,423.5,435.2,424.01,434.56,35647805,430.623219
2025-01-28T00:00:00.000000-05:00,2025-01-29T00:00:00.000000-05:00,431.38,448.38,434.6,447.2,23491703,443.576742
2025-01-29T00:00:00.000000-05:00,2025-01-30T00:00:00.000000-05:00,440.4,446.88,446.69,442.33,23581370,442.956383
2025-01-30T00:00:00.000000-05:00,2025-01-31T00:00:00.000000-05:00,413.16,422.86,418.77,414.99,54586260,416.146914
2025-01-31T00:00:00.000000-05:00,2025-02-01T00:00:00.000000-05:00,414.91,420.69,418.98,415.06,34223388,416.815672
2025-02-03T00:00:00.000000-05:00,2025-02-04T00:00:00.000000-05:00,408.66,415.41,411.6,410.92,25679149,411.959369
2025-02-04T00:00:00.000000-05:00,2025-02-05T00:00:00.000000-05:00,409.74,413.9199,412.685,412.37,20532096,412.067058
2025-02-05T00:00:00.000000-05:00,2025-02-06T00:00:00.000000-05:00,410.4,413.827,412.35,413.29,16336188,412.589723
2025-02-06T00:00:00.000000-05:00,2025-02-07T00:00:00.000000-05:00,414.0,418.2,414.0,415.82,16309755,416.070957
2025-02-07T00:00:00.000000-05:00,2025-02-08T00:00:00.000000-05:00,408.1,418.65,416.48,409.75,22886844,411.344436
2025-02-10T00:00:00.000000-05:00,2025-02-11T00:00:00.000000-05:00,410.92,415.4624,413.71,412.22,20817919,412.726248
2025-02-11T00:00:00.000000-05:00,2025-02-12T00:00:00.000000-05:00,409.3,412.49,409.64,411.44,18140592,411.02332
2025-02-12T00:00:00.000000-05:00,2025-02-13T00:00:00.000000-05:00,404.3673,410.75,407.21,409.04,19121734,408.610913
2025-02-13T00:00:00.000000-05:00,2025-02-14T00:00:00.000000-05:00,406.36,411.0,407.0,410.54,23891731,409.516695
2025-02-14T00:00:00.000000-05:00,2025-02-15T00:00:00.000000-05:00,405.88,408.91,407.79,408.43,22758464,407.661562
2025-02-18T00:00:00.000000-05:00,2025-02-19T00:00:00.000000-05:00,406.5,410.597,408.0,409.64,21423051,408.940478
2025-02-19T00:00:00.000000-05:00,2025-02-20T00:00:00.000000-05:00,407.65,415.49,407.88,414.77,24114197,412.182608
2025-02-20T00:00:00.000000-05:00,2025-02-21T00:00:00.000000-05:00,412.54,419.31,415.29,416.13,23508728,416.340835
2025-02-21T00:00:00.000000-05:00,2025-02-22T00:00:00.000000-05:00,407.89,418.048,417.335,408.21,27524799,411.412981
2025-02-24T00:00:00.000000-05:00,2025-02-25T00:00:00.000000-05:00,399.32,409.37,408.51,404.0,26443656,403.282969
2025-02-25T00:00:00.000000-05:00,2025-02-26T00:00:00.000000-05:00,396.7,401.915,401.1,397.9,29387402,398.919557
2025-02-26T00:00:00.000000-05:00,2025-02-27T00:00:00.000000-05:00,394.245,403.6,398.01,399.73,19618954,399.968338
2025-02-27T00:00:00.000000-05:00,2025-02-28T00:00:00.000000-05:00,392.17,405.74,401.265,392.53,21127406,396.02098
2025-02-28T00:00:00.000000-05:00,2025-03-01T00:00:00.000000-05:00,386.57,397.63,392.655,396.99,32845658,394.276614
2025-03-03T00:00:00.000000-05:00,2025-03-04T00:00:00.000000-05:00,386.155,398.82,398.82,388.49,23007726,391.592985
2025-03-04T00:00:00.000000-05:00,2025-03-05T00:00:00.000000-05:00,381.0,392.58,383.4,388.61,29342923,386.752044
2025-03-05T00:00:00.000000-05:00,2025-03-06T00:00:00.000000-05:00,388.81,401.67,389.34,401.02,23433132,397.073772
2025-03-06T00:00:00.000000-05:00,2025-03-07T00:00:00.000000-05:00,392.6777,402.15,394.28,396.89,23304625,397.22476
2025-03-07T00:00:00.000000-05:00,2025-03-08T00:00:00.000000-05:00,385.54,394.8,392.32,393.31,22034087,391.454396
2025-03-10T00:00:00.000000-04:00,2025-03-11T00:00:00.000000-04:00,377.22,386.4,385.84,380.16,32840134,380.983222
2025-03-11T00:00:00.000000-04:00,2025-03-12T00:00:00.000000-04:00,376.91,386.0,379.0,380.45,30380177,381.431449
2025-03-12T00:00:00.000000-04:00,2025-03-13T00:00:00.000000-04:00,378.9507,385.2165,382.95,383.27,24253567,382.581683
2025-03-13T00:00:00.000000-04:00,2025-03-14T00:00:00.000000-04:00,377.45,385.32,383.155,378.77,20473017,380.007447
2025-03-14T00:00:00.000000-04:00,2025-03-15T00:00:00.000000-04:00,379.51,390.23,379.775,388.56,19952846,386.593495
2025-03-17T00:00:00.000000-04:00,2025-03-18T00:00:00.000000-04:00,385.57,392.705,386.7,388.7,22474272,388.945624
2025-03-18T00:00:00.000000-04:00,2025-03-19T00:00:00.000000-04:00,381.1,387.37,387.07,383.52,19486850,383.433727
2025-03-19T00:00:00.000000-04:00,2025-03-20T00:00:00.000000-04:00,384.0,389.68,385.525,387.82,19185532,387.279424
2025-03-20T00:00:00.000000-04:00,2025-03-21T00:00:00.000000-04:00,383.28,391.785,385.735,386.84,18470542,387.1227
2025-03-21T00:00:00.000000-04:00,2025-03-22T00:00:00.000000-04:00,382.8,391.74,383.215,391.26,39675928,388.258936
2025-03-24T00:00:00.000000-04:00,2025-03-25T00:00:00.000000-04:00,389.81,395.4,395.4,393.08,21004548,392.764201
2025-03-25T00:00:00.000000-04:00,2025-03-26T00:00:00.000000-04:00,392.64,396.36,393.915,395.16,15774968,394.795633
2025-03-26T00:00:00.000000-04:00,2025-03-27T00:00:00.000000-04:00,388.57,395.31,395.0,389.97,16132906,391.277983
2025-03-27T00:00:00.000000-04:00,2025-03-28T00:00:00.000000-04:00,387.395,392.24,390.13,390.58,13766761,390.396577
2025-03-28T00:00:00.000000-04:00,2025-03-29T00:00:00.000000-04:00,376.93,389.13,388.08,378.8,21632016,380.381211
2025-03-31T00:00:00.000000-04:00,2025-04-01T00:00:00.000000-04:00,367.24,377.07,372.535,375.39,35184676,373.140191
2025-04-01T00:00:00.000000-04:00,2025-04-02T00:00:00.000000-04:00,373.23,382.85,374.65,382.19,19689503,379.932359
2025-04-02T00:00:00.000000-04:00,2025-04-03T00:00:00.000000-04:00,376.62,385.08,377.965,382.14,16092555,381.829466
2025-04-03T00:00:00.000000-04:00,2025-04-04T00:00:00.000000-04:00,369.35,377.48,374.785,373.11,30197997,373.859662
2025-04-04T00:00:00.000000-04:00,2025-04-05T00:00:00.000000-04:00,359.48,374.59,364.125,359.84,49209854,364.928247
2025-04-07T00:00:00.000000-04:00,2025-04-08T00:00:00.000000-04:00,344.79,370.9999,350.88,357.86,50424998,356.13162
2025-04-08T00:00:00.000000-04:00,2025-04-09T00:00:00.000000-04:00,350.25,373.65,368.255,355.16,35868918,361.670032
2025-04-09T00:00:00.000000-04:00,2025-04-10T00:00:00.000000-04:00,353.1,393.225,353.535,390.49,50199696,379.648702
2025-04-10T00:00:00.000000-04:00,2025-04-11T00:00:00.000000-04:00,367.8,383.9,382.06,381.35,38024368,378.890601
2025-04-11T00:00:00.000000-04:00,2025-04-12T00:00:00.000000-04:00,378.89,390.05,380.635,388.45,23839220,386.511686
2025-04-14T00:00:00.000000-04:00,2025-04-15T00:00:00.000000-04:00,384.21,394.65,393.22,387.81,19251172,388.971288
2025-04-15T00:00:00.000000-04:00,2025-04-16T00:00:00.000000-04:00,384.1599,391.89,388.505,385.73,17199890,386.958122
2025-04-16T00:00:00.000000-04:00,2025-04-17T00:00:00.000000-04:00,368.0,381.61,380.67,371.61,21967826,373.711689
2025-04-17T00:00:00.000000-04:00,2025-04-18T00:00:00.000000-04:00,366.89,374.3215,373.745,367.78,21120192,370.033309
2025-04-21T00:00:00.000000-04:00,2025-04-22T00:00:00.000000-04:00,355.67,364.48,362.815,359.12,20807279,359.260015
2025-04-22T00:00:00.000000-04:00,2025-04-23T00:00:00.000000-04:00,359.8602,367.77,363.375,366.82,19484993,365.08674
2025-04-23T00:00:00.000000-04:00,2025-04-24T00:00:00.000000-04:00,373.02,380.39,376.06,374.39,20545526,376.030349
2025-04-24T00:00:00.000000-04:00,2025-04-25T00:00:00.000000-04:00,375.19,388.45,375.695,387.3,22232289,385.41617
2025-04-25T00:00:00.000000-04:00,2025-04-26T00:00:00.000000-04:00,384.6,392.16,387.0,391.85,18973165,389.92962
2025-04-28T00:00:00.000000-04:00,2025-04-29T00:00:00.000000-04:00,386.638,392.74,391.955,391.16,16579430,390.254464
2025-04-29T00:00:00.000000-04:00,2025-04-30T00:00:00.000000-04:00,390.38,395.1,391.3,394.04,14973976,393.58463
2025-04-30T00:00:00.000000-04:00,2025-05-01T00:00:00.000000-04:00,384.44,396.66,390.3,395.26,36461075,392.379227
2025-05-01T00:00:00.000000-04:00,2025-05-02T00:00:00.000000-04:00,424.9,436.99,431.11,425.4,58938100,430.449595
2025-05-02T00:00:00.000000-04:00,2025-05-03T00:00:00.000000-04:00,429.985,439.44,431.74,435.28,30757434,435.63367
2025-05-05T00:00:00.000000-04:00,2025-05-06T00:00:00.000000-04:00,432.11,439.5,432.87,436.17,20136053,436.643594
2025-05-06T00:00:00.000000-04:00,2025-05-07T00:00:00.000000-04:00,431.17,437.73,432.2,433.31,15104204,434.391722
2025-05-07T00:00:00.000000-04:00,2025-05-08T00:00:00.000000-04:00,431.1103,438.12,433.84,433.35,23307241,433.746372
2025-05-08T00:00:00.000000-04:00,2025-05-09T00:00:00.000000-04:00,435.66,443.67,437.93,438.17,23491330,439.697223
2025-05-09T00:00:00.000000-04:00,2025-05-10T00:00:00.000000-04:00,435.88,440.74,440.0,438.73,15324233,438.269488
2025-05-12T00:00:00.000000-04:00,2025-05-13T00:00:00.000000-04:00,439.78,449.37,445.94,449.26,22821935,446.064862
