Symbol,Entry Date,Entry Price,Exit Date,Exit Price,PnL,Strategy
TSLA,2025-05-11 07:13:54.690588,298.26,2025-05-11 07:13:59.515665,298.26,0.0,Breakout
TSLA,2025-05-11 07:13:59.323810,298.26,2025-05-11 07:15:00.918315,298.26,0.0,Breakout
TSLA,2025-05-11 07:15:00.734441,298.26,2025-05-11 07:15:04.362967,298.26,0.0,Breakout
TSLA,2025-05-11 07:15:04.177439,298.26,2025-05-11 07:16:08.982996,298.26,0.0,Breakout
TSLA,2025-05-11 07:16:08.721743,298.26,2025-05-11 07:17:09.869504,298.26,0.0,Breakout
TSLA,2025-05-11 07:17:09.684434,298.26,2025-05-11 07:17:14.159713,298.26,0.0,Breakout
TSLA,2025-05-11 07:17:13.976396,298.26,2025-05-11 07:18:14.880850,298.26,0.0,Breakout
TSLA,2025-05-11 07:18:14.693402,298.26,2025-05-11 07:18:19.146726,298.26,0.0,Breakout
TSLA,2025-05-11 07:18:18.964540,298.26,2025-05-11 07:19:19.853482,298.26,0.0,Breakout
TSLA,2025-05-11 07:19:19.659778,298.26,2025-05-11 07:19:24.460074,298.26,0.0,Breakout
TSLA,2025-05-11 07:19:24.276018,298.26,2025-05-11 07:20:25.879203,298.26,0.0,Breakout
TSLA,2025-05-11 07:20:25.687522,298.26,2025-05-11 07:20:29.380642,298.26,0.0,Breakout
TSLA,2025-05-11 07:20:29.195760,298.26,2025-05-11 07:21:30.814904,298.26,0.0,Breakout
TSLA,2025-05-11 07:21:30.628602,298.26,2025-05-11 07:21:34.174727,298.26,0.0,Breakout
TSLA,2025-05-11 07:21:33.990579,298.26,2025-05-11 07:22:34.763496,298.26,0.0,Breakout
TSLA,2025-05-11 07:22:34.576588,298.26,2025-05-11 07:22:39.121648,298.26,0.0,Breakout
TSLA,2025-05-11 07:22:38.939714,298.26,2025-05-11 07:23:39.763649,298.26,0.0,Breakout
TSLA,2025-05-11 07:23:39.577838,298.26,2025-05-11 07:23:44.495481,298.26,0.0,Breakout
TSLA,2025-05-11 07:23:44.318392,298.26,2025-05-11 07:24:45.757643,298.26,0.0,Breakout
TSLA,2025-05-11 07:24:45.580660,298.26,2025-05-11 07:24:49.477213,298.26,0.0,Breakout
TSLA,2025-05-11 07:24:49.298595,298.26,2025-05-11 07:25:50.831613,298.26,0.0,Breakout
TSLA,2025-05-11 07:25:50.647572,298.26,2025-05-11 07:25:54.848630,298.26,0.0,Breakout
TSLA,2025-05-11 07:25:54.669117,298.26,2025-05-11 07:26:55.789229,298.26,0.0,Breakout
TSLA,2025-05-11 07:26:55.599338,298.26,2025-05-11 07:27:00.048434,298.26,0.0,Breakout
TSLA,2025-05-11 07:26:59.869582,298.26,2025-05-11 07:28:00.769569,298.26,0.0,Breakout
TSLA,2025-05-11 07:28:00.590192,298.26,2025-05-11 07:28:04.653826,298.26,0.0,Breakout
TSLA,2025-05-11 07:28:04.474632,298.26,2025-05-11 07:29:05.723569,298.26,0.0,Breakout
TSLA,2025-05-11 07:29:05.543111,298.26,2025-05-11 07:29:10.952354,298.26,0.0,Breakout
TSLA,2025-05-11 07:29:10.773880,298.26,2025-05-11 07:30:11.188356,298.26,0.0,Breakout
TSLA,2025-05-11 07:30:10.996292,298.26,2025-05-11 07:30:16.090407,298.26,0.0,Breakout
TSLA,2025-05-11 07:30:15.916715,298.26,2025-05-11 07:31:16.797727,298.26,0.0,Breakout
TSLA,2025-05-11 07:31:16.607009,298.26,2025-05-11 07:31:20.790152,298.26,0.0,Breakout
TSLA,2025-05-11 07:31:20.596324,298.26,2025-05-11 07:32:21.821466,298.26,0.0,Breakout
TSLA,2025-05-11 07:32:21.645157,298.26,2025-05-11 07:32:25.880537,298.26,0.0,Breakout
TSLA,2025-05-11 07:32:25.702875,298.26,2025-05-11 07:33:26.715433,298.26,0.0,Breakout
TSLA,2025-05-11 07:33:26.541786,298.26,2025-05-11 07:33:30.787632,298.26,0.0,Breakout
TSLA,2025-05-11 07:33:30.609318,298.26,2025-05-11 07:34:31.692392,298.26,0.0,Breakout
TSLA,2025-05-11 07:34:31.511438,298.26,2025-05-11 07:34:36.094198,298.26,0.0,Breakout
TSLA,2025-05-11 07:34:35.928910,298.26,2025-05-11 07:35:36.794546,298.26,0.0,Breakout
TSLA,2025-05-11 07:35:36.605668,298.26,2025-05-11 07:35:41.312631,298.26,0.0,Breakout
TSLA,2025-05-11 07:35:41.128492,298.26,2025-05-11 07:36:41.821835,298.26,0.0,Breakout
TSLA,2025-05-11 07:36:41.628753,298.26,2025-05-11 07:36:46.288263,298.26,0.0,Breakout
TSLA,2025-05-11 07:36:46.102092,298.26,2025-05-11 07:37:47.774384,298.26,0.0,Breakout
TSLA,2025-05-11 07:37:47.582860,298.26,2025-05-11 07:37:51.229350,298.26,0.0,Breakout
TSLA,2025-05-11 07:37:51.048020,298.26,2025-05-11 07:38:51.791168,298.26,0.0,Breakout
TSLA,2025-05-11 07:38:51.566812,298.26,2025-05-11 07:38:56.300634,298.26,0.0,Breakout
TSLA,2025-05-11 07:38:56.101537,298.26,2025-05-11 07:39:57.789788,298.26,0.0,Breakout
TSLA,2025-05-11 07:39:57.591345,298.26,2025-05-11 07:40:01.294672,298.26,0.0,Breakout
TSLA,2025-05-11 07:40:01.105551,298.26,2025-05-11 07:42:38.410840,298.26,0.0,Breakout
TSLA,2025-05-11 07:42:38.240656,298.26,2025-05-11 07:43:38.833502,298.26,0.0,Breakout
TSLA,2025-05-11 07:43:38.642741,298.26,2025-05-11 07:43:42.840666,298.26,0.0,Breakout
TSLA,2025-05-11 07:43:42.594606,298.26,2025-05-11 07:44:43.829271,298.26,0.0,Breakout
TSLA,2025-05-11 07:44:43.645372,298.26,2025-05-11 07:44:47.980099,298.26,0.0,Breakout
TSLA,2025-05-11 07:44:47.713480,298.26,2025-05-11 07:45:48.832721,298.26,0.0,Breakout
TSLA,2025-05-11 07:45:48.645565,298.26,2025-05-11 07:45:53.087138,298.26,0.0,Breakout
TSLA,2025-05-11 07:45:52.907331,298.26,2025-05-11 07:46:53.668954,298.26,0.0,Breakout
TSLA,2025-05-11 07:46:53.492092,298.26,2025-05-11 07:46:58.606052,298.26,0.0,Breakout
TSLA,2025-05-11 07:46:58.427216,298.26,2025-05-11 07:47:59.847397,298.26,0.0,Breakout
TSLA,2025-05-11 07:47:59.663453,298.26,2025-05-11 07:48:03.273148,298.26,0.0,Breakout
TSLA,2025-05-11 07:48:03.098933,298.26,2025-05-11 07:49:04.673123,298.26,0.0,Breakout
TSLA,2025-05-11 07:49:04.497946,298.26,2025-05-11 07:49:07.924771,298.26,0.0,Breakout
TSLA,2025-05-11 07:49:07.659136,298.26,2025-05-11 07:50:08.734394,298.26,0.0,Breakout
TSLA,2025-05-11 07:50:08.544003,298.26,2025-05-11 07:50:13.135264,298.26,0.0,Breakout
TSLA,2025-05-11 07:50:12.953795,298.26,2025-05-11 07:51:13.822883,298.26,0.0,Breakout
TSLA,2025-05-11 07:51:13.623326,298.26,2025-05-11 07:51:18.131066,298.26,0.0,Breakout
TSLA,2025-05-11 07:51:17.953995,298.26,2025-05-11 07:52:18.669753,298.26,0.0,Breakout
TSLA,2025-05-11 07:52:18.503865,298.26,2025-05-11 07:52:22.916858,298.26,0.0,Breakout
TSLA,2025-05-11 07:52:22.735809,298.26,2025-05-11 07:53:23.741590,298.26,0.0,Breakout
TSLA,2025-05-11 07:53:23.561845,298.26,2025-05-11 07:53:27.836004,298.26,0.0,Breakout
TSLA,2025-05-11 07:53:27.660286,298.26,2025-05-11 07:54:28.779556,298.26,0.0,Breakout
TSLA,2025-05-11 07:54:28.608857,298.26,2025-05-11 07:54:32.413198,298.26,0.0,Breakout
TSLA,2025-05-11 07:54:32.230778,298.26,2025-05-11 07:54:36.970567,298.26,0.0,Breakout
TSLA,2025-05-11 07:54:36.790342,298.26,2025-05-11 07:54:48.230814,298.26,0.0,Breakout
TSLA,2025-05-11 07:54:48.037887,298.26,2025-05-11 07:55:41.331807,298.26,0.0,Breakout
TSLA,2025-05-11 07:55:41.137858,298.26,2025-05-11 07:56:42.776302,298.26,0.0,Breakout
TSLA,2025-05-11 07:56:42.560749,298.26,2025-05-11 07:56:46.582495,298.26,0.0,Breakout
TSLA,2025-05-11 07:56:46.392383,298.26,2025-05-11 07:57:47.729982,298.26,0.0,Breakout
TSLA,2025-05-11 07:57:47.548769,298.26,2025-05-11 07:57:51.439594,298.26,0.0,Breakout
TSLA,2025-05-11 07:57:51.240684,298.26,2025-05-11 07:58:52.806087,298.26,0.0,Breakout
TSLA,2025-05-11 07:58:52.599142,298.26,2025-05-11 07:58:56.330911,298.26,0.0,Breakout
TSLA,2025-05-11 07:58:56.146557,298.26,2025-05-11 07:59:57.815516,298.26,0.0,Breakout
TSLA,2025-05-11 07:59:57.614702,298.26,2025-05-11 08:00:01.043630,298.26,0.0,Breakout
TSLA,2025-05-11 08:00:00.868982,298.26,2025-05-11 08:01:02.121428,298.26,0.0,Breakout
TSLA,2025-05-11 08:01:01.923331,298.26,2025-05-11 08:01:05.997090,298.26,0.0,Breakout
TSLA,2025-05-11 08:01:05.723421,298.26,2025-05-11 08:02:06.708337,298.26,0.0,Breakout
TSLA,2025-05-11 08:02:06.527411,298.26,2025-05-11 08:02:11.034005,298.26,0.0,Breakout
TSLA,2025-05-11 08:02:10.863968,298.26,2025-05-11 08:03:11.749688,298.26,0.0,Breakout
TSLA,2025-05-11 08:03:11.556532,298.26,2025-05-11 08:03:16.294092,298.26,0.0,Breakout
TSLA,2025-05-11 08:03:16.122352,298.26,2025-05-11 08:04:21.716012,298.26,0.0,Breakout
TSLA,2025-05-11 08:04:21.525989,298.26,2025-05-11 09:03:17.024578,298.26,0.0,Breakout
TSLA,2025-05-11 09:03:16.857576,298.26,2025-05-11 09:04:15.696226,298.26,0.0,Breakout
TSLA,2025-05-11 09:04:15.515638,298.26,2025-05-11 09:04:21.605616,298.26,0.0,Breakout
TSLA,2025-05-11 09:04:21.416447,298.26,2025-05-11 09:18:12.597838,298.26,0.0,Breakout
TSLA,2025-05-11 09:18:12.413643,298.26,2025-05-11 09:19:13.677470,298.26,0.0,Breakout
TSLA,2025-05-11 09:19:13.494413,298.26,2025-05-11 09:19:18.558265,298.26,0.0,Breakout
TSLA,2025-05-11 09:19:18.384767,298.26,2025-05-11 09:20:19.674075,298.26,0.0,Breakout
TSLA,2025-05-11 09:20:19.489512,298.26,2025-05-11 09:20:24.151644,298.26,0.0,Breakout
TSLA,2025-05-11 09:20:23.972792,298.26,2025-05-11 09:21:24.751922,298.26,0.0,Breakout
TSLA,2025-05-11 09:21:24.559550,298.26,2025-05-11 09:21:29.118594,298.26,0.0,Breakout
TSLA,2025-05-11 09:21:28.926254,298.26,2025-05-11 09:22:29.709560,298.26,0.0,Breakout
TSLA,2025-05-11 09:22:29.515185,298.26,2025-05-11 09:22:33.982302,298.26,0.0,Breakout
TSLA,2025-05-11 09:22:33.800957,298.26,2025-05-11 09:23:34.721734,298.26,0.0,Breakout
TSLA,2025-05-11 09:23:34.528864,298.26,2025-05-11 09:23:38.939358,298.26,0.0,Breakout
TSLA,2025-05-11 09:23:38.749026,298.26,2025-05-11 09:24:39.821596,298.26,0.0,Breakout
TSLA,2025-05-11 09:24:39.625590,298.26,2025-05-11 09:24:44.022898,298.26,0.0,Breakout
TSLA,2025-05-11 09:24:43.843498,298.26,2025-05-11 09:25:44.597398,298.26,0.0,Breakout
TSLA,2025-05-11 09:25:44.420818,298.26,2025-05-11 09:25:48.934800,298.26,0.0,Breakout
TSLA,2025-05-11 09:25:48.745997,298.26,2025-05-11 09:26:49.599716,298.26,0.0,Breakout
TSLA,2025-05-11 09:26:49.421234,298.26,2025-05-11 09:26:54.063169,298.26,0.0,Breakout
TSLA,2025-05-11 09:26:53.887832,298.26,2025-05-11 09:27:55.638430,298.26,0.0,Breakout
TSLA,2025-05-11 09:27:55.452807,298.26,2025-05-11 09:27:59.112737,298.26,0.0,Breakout
TSLA,2025-05-11 09:27:58.933504,298.26,2025-05-11 09:29:00.650767,298.26,0.0,Breakout
TSLA,2025-05-11 09:29:00.464137,298.26,2025-05-11 09:29:03.840183,298.26,0.0,Breakout
TSLA,2025-05-11 09:29:03.656309,298.26,2025-05-11 09:30:04.671625,298.26,0.0,Breakout
TSLA,2025-05-11 09:30:04.494960,298.26,2025-05-11 09:30:08.942605,298.26,0.0,Breakout
TSLA,2025-05-11 09:30:08.769846,298.26,2025-05-11 09:31:09.649241,298.26,0.0,Breakout
TSLA,2025-05-11 09:31:09.464172,298.26,2025-05-11 09:31:13.937403,298.26,0.0,Breakout
TSLA,2025-05-11 09:31:13.764436,298.26,2025-05-11 09:32:15.639869,298.26,0.0,Breakout
TSLA,2025-05-11 09:32:15.455891,298.26,2025-05-11 09:32:18.868054,298.26,0.0,Breakout
TSLA,2025-05-11 09:32:18.679994,298.26,2025-05-11 11:44:04.896709,298.26,0.0,Breakout
TSLA,2025-05-11 11:44:04.730717,298.26,2025-05-11 11:45:04.715569,298.26,0.0,Breakout
TSLA,2025-05-11 11:45:04.549312,298.26,2025-05-11 11:45:09.378112,298.26,0.0,Breakout
TSLA,2025-05-11 11:45:09.200693,298.26,2025-05-11 11:46:10.714033,298.26,0.0,Breakout
TSLA,2025-05-11 11:46:10.533848,298.26,2025-05-11 11:46:14.064628,298.26,0.0,Breakout
TSLA,2025-05-11 11:46:13.889646,298.26,2025-05-11 11:46:57.150508,298.26,0.0,Breakout
TSLA,2025-05-11 11:46:56.975861,298.26,2025-05-11 11:47:57.926957,298.26,0.0,Breakout
TSLA,2025-05-11 11:47:57.744843,298.26,2025-05-11 11:48:00.327010,298.26,0.0,Breakout
TSLA,2025-05-11 11:48:00.146611,298.26,2025-05-11 11:49:01.007905,298.26,0.0,Breakout
TSLA,2025-05-11 11:49:00.821219,298.26,2025-05-11 11:49:03.624253,298.26,0.0,Breakout
TSLA,2025-05-11 11:49:03.451740,298.26,2025-05-11 11:50:04.720074,298.26,0.0,Breakout
TSLA,2025-05-11 11:50:04.556955,298.26,2025-05-11 11:50:07.909130,298.26,0.0,Breakout
TSLA,2025-05-11 11:50:07.728396,298.26,2025-05-11 11:50:34.487734,298.26,0.0,Breakout
TSLA,2025-05-11 11:50:34.322366,298.26,2025-05-11 11:51:35.292507,298.26,0.0,Breakout
TSLA,2025-05-11 11:51:35.112399,298.26,2025-05-11 11:51:37.513711,298.26,0.0,Breakout
TSLA,2025-05-11 11:51:37.336960,298.26,2025-05-11 11:52:38.311632,298.26,0.0,Breakout
TSLA,2025-05-11 11:52:38.121266,298.26,2025-05-11 11:52:40.704874,298.26,0.0,Breakout
TSLA,2025-05-11 11:52:40.529491,298.26,2025-05-11 11:53:41.489424,298.26,0.0,Breakout
TSLA,2025-05-11 11:53:41.305664,298.26,2025-05-11 11:53:44.089945,298.26,0.0,Breakout
TSLA,2025-05-11 11:53:43.916962,298.26,2025-05-11 11:54:45.215049,298.26,0.0,Breakout
TSLA,2025-05-11 11:54:45.032942,298.26,2025-05-11 11:54:47.468166,298.26,0.0,Breakout
TSLA,2025-05-11 11:54:47.279453,298.26,2025-05-11 11:55:48.154418,298.26,0.0,Breakout
TSLA,2025-05-11 11:55:47.970286,298.26,2025-05-11 11:55:50.772240,298.26,0.0,Breakout
TSLA,2025-05-11 11:55:50.590374,298.26,2025-05-11 11:56:51.543869,298.26,0.0,Breakout
TSLA,2025-05-11 11:56:51.347346,298.26,2025-05-11 11:56:53.989928,298.26,0.0,Breakout
TSLA,2025-05-11 11:56:53.812739,298.26,2025-05-11 11:57:57.894257,298.26,0.0,Breakout
TSLA,2025-05-11 11:57:57.713334,298.26,2025-05-11 11:58:58.803726,298.26,0.0,Breakout
TSLA,2025-05-11 11:58:58.621647,298.26,2025-05-11 11:59:03.746519,298.26,0.0,Breakout
TSLA,2025-05-11 11:59:03.570372,298.26,2025-05-11 12:00:03.805217,298.26,0.0,Breakout
TSLA,2025-05-11 12:00:03.624049,298.26,2025-05-11 12:00:08.980699,298.26,0.0,Breakout
TSLA,2025-05-11 12:00:08.798455,298.26,2025-05-11 12:01:09.702408,298.26,0.0,Breakout
TSLA,2025-05-11 12:01:09.523106,298.26,2025-05-11 12:01:13.968433,298.26,0.0,Breakout
TSLA,2025-05-11 12:01:13.798220,298.26,2025-05-11 12:02:14.669885,298.26,0.0,Breakout
TSLA,2025-05-11 12:02:14.494225,298.26,2025-05-11 12:02:18.334041,298.26,0.0,Breakout
TSLA,2025-05-11 12:02:18.156792,298.26,2025-05-11 12:03:19.780830,298.26,0.0,Breakout
TSLA,2025-05-11 12:03:19.598855,298.26,2025-05-11 12:03:23.423596,298.26,0.0,Breakout
TSLA,2025-05-11 12:03:23.220384,298.26,2025-05-11 12:03:29.040964,298.26,0.0,Breakout
TSLA,2025-05-11 12:03:28.865153,298.26,2025-05-11 12:06:21.402111,298.26,0.0,Breakout
TSLA,2025-05-11 12:06:21.228989,298.26,2025-05-11 12:07:22.339094,298.26,0.0,Breakout
TSLA,2025-05-11 12:07:22.134201,298.26,2025-05-11 12:07:24.627248,298.26,0.0,Breakout
TSLA,2025-05-11 12:07:24.435646,298.26,2025-05-11 12:08:25.358297,298.26,0.0,Breakout
TSLA,2025-05-11 12:08:25.183477,298.26,2025-05-11 12:08:27.940529,298.26,0.0,Breakout
TSLA,2025-05-11 12:08:27.753990,298.26,2025-05-11 12:09:28.715478,298.26,0.0,Breakout
TSLA,2025-05-11 12:09:28.535111,298.26,2025-05-11 12:09:31.221332,298.26,0.0,Breakout
TSLA,2025-05-11 12:09:31.041078,298.26,2025-05-11 12:10:32.189262,298.26,0.0,Breakout
TSLA,2025-05-11 12:10:32.001964,298.26,2025-05-11 12:10:34.362797,298.26,0.0,Breakout
TSLA,2025-05-11 12:10:34.181198,298.26,2025-05-11 12:11:35.628261,298.26,0.0,Breakout
TSLA,2025-05-11 12:11:35.453665,298.26,2025-05-11 12:11:38.995881,298.26,0.0,Breakout
TSLA,2025-05-11 12:11:38.822118,298.26,2025-05-11 12:12:23.684306,298.26,0.0,Breakout
TSLA,2025-05-11 12:12:23.516328,298.26,2025-05-11 12:13:24.505333,298.26,0.0,Breakout
TSLA,2025-05-11 12:13:24.305865,298.26,2025-05-11 12:13:26.874942,298.26,0.0,Breakout
TSLA,2025-05-11 12:13:26.690702,298.26,2025-05-11 12:14:27.849204,298.26,0.0,Breakout
TSLA,2025-05-11 12:14:27.671733,298.26,2025-05-11 12:14:30.097758,298.26,0.0,Breakout
TSLA,2025-05-11 12:14:29.912000,298.26,2025-05-11 12:15:33.179767,298.26,0.0,Breakout
TSLA,2025-05-11 12:15:32.983294,298.26,2025-05-11 12:16:34.028776,298.26,0.0,Breakout
TSLA,2025-05-11 12:16:33.836202,298.26,2025-05-11 12:16:36.520259,298.26,0.0,Breakout
TSLA,2025-05-11 12:16:36.316775,298.26,2025-05-11 12:17:37.169523,298.26,0.0,Breakout
TSLA,2025-05-11 12:17:36.984606,298.26,2025-05-11 12:17:39.722485,298.26,0.0,Breakout
TSLA,2025-05-11 12:17:39.545848,298.26,2025-05-11 12:18:40.520418,298.26,0.0,Breakout
TSLA,2025-05-11 12:18:40.333940,298.26,2025-05-11 12:18:42.824696,298.26,0.0,Breakout
TSLA,2025-05-11 12:18:42.644185,298.26,2025-05-11 12:19:43.859966,298.26,0.0,Breakout
TSLA,2025-05-11 12:19:43.664138,298.26,2025-05-11 12:19:46.023319,298.26,0.0,Breakout
TSLA,2025-05-11 12:19:45.844635,298.26,2025-05-11 12:20:47.661299,298.26,0.0,Breakout
TSLA,2025-05-11 12:20:47.474964,298.26,2025-05-11 12:20:50.697320,298.26,0.0,Breakout
TSLA,2025-05-11 12:20:50.495112,298.26,2025-05-11 12:21:51.711270,298.26,0.0,Breakout
TSLA,2025-05-11 12:21:51.528494,298.26,2025-05-11 12:21:55.369590,298.26,0.0,Breakout
TSLA,2025-05-11 12:21:55.188979,298.26,2025-05-11 12:22:55.785539,298.26,0.0,Breakout
TSLA,2025-05-11 12:22:55.606280,298.26,2025-05-11 12:23:00.167040,298.26,0.0,Breakout
TSLA,2025-05-11 12:22:59.987415,298.26,2025-05-11 12:24:01.714347,298.26,0.0,Breakout
TSLA,2025-05-11 12:24:01.536262,298.26,2025-05-11 12:24:04.884477,298.26,0.0,Breakout
TSLA,2025-05-11 12:24:04.659468,298.26,2025-05-11 12:25:05.705310,298.26,0.0,Breakout
TSLA,2025-05-11 12:25:05.530047,298.26,2025-05-11 12:25:10.075398,298.26,0.0,Breakout
TSLA,2025-05-11 12:25:09.898089,298.26,2025-05-11 12:26:10.887065,298.26,0.0,Breakout
TSLA,2025-05-11 12:26:10.634836,298.26,2025-05-11 12:26:15.639482,298.26,0.0,Breakout
TSLA,2025-05-11 12:26:15.422708,298.26,2025-05-11 12:45:19.570938,298.26,0.0,Breakout
TSLA,2025-05-11 12:45:19.389563,298.26,2025-05-11 12:45:56.717367,298.26,0.0,Breakout
TSLA,2025-05-11 12:45:56.543169,298.26,2025-05-11 12:46:39.145054,298.26,0.0,Breakout
TSLA,2025-05-11 12:46:38.969196,298.26,2025-05-11 12:47:02.529414,298.26,0.0,Breakout
TSLA,2025-05-11 12:47:02.332317,298.26,2025-05-11 12:47:28.496955,298.26,0.0,Breakout
TSLA,2025-05-11 12:47:28.293627,298.26,2025-05-11 12:47:39.929554,298.26,0.0,Breakout
TSLA,2025-05-11 12:47:39.749316,298.26,2025-05-11 12:47:42.185853,298.26,0.0,Breakout
TSLA,2025-05-11 12:47:41.995482,298.26,2025-05-11 12:48:42.808451,298.26,0.0,Breakout
TSLA,2025-05-11 12:48:42.621339,298.26,2025-05-11 12:48:45.375651,298.26,0.0,Breakout
TSLA,2025-05-11 12:48:45.197670,298.26,2025-05-11 12:49:46.194501,298.26,0.0,Breakout
TSLA,2025-05-11 12:49:46.012617,298.26,2025-05-11 12:49:48.656619,298.26,0.0,Breakout
TSLA,2025-05-11 12:49:48.457439,298.26,2025-05-11 12:50:49.404971,298.26,0.0,Breakout
TSLA,2025-05-11 12:50:49.210227,298.26,2025-05-11 12:50:51.865446,298.26,0.0,Breakout
TSLA,2025-05-11 12:50:51.680308,298.26,2025-05-11 12:51:52.628890,298.26,0.0,Breakout
TSLA,2025-05-11 12:51:52.434529,298.26,2025-05-11 12:51:55.124181,298.26,0.0,Breakout
TSLA,2025-05-11 12:51:54.935499,298.26,2025-05-11 12:52:55.945470,298.26,0.0,Breakout
TSLA,2025-05-11 12:52:55.754084,298.26,2025-05-11 12:52:58.447482,298.26,0.0,Breakout
TSLA,2025-05-11 12:52:58.256177,298.26,2025-05-11 12:55:12.124515,298.26,0.0,Breakout
TSLA,2025-05-11 12:55:11.925095,298.26,2025-05-11 12:59:03.713859,298.26,0.0,Breakout
TSLA,2025-05-11 12:59:03.535959,298.26,2025-05-11 13:00:04.430813,298.26,0.0,Breakout
TSLA,2025-05-11 13:00:04.255509,298.26,2025-05-11 13:00:06.844790,298.26,0.0,Breakout
TSLA,2025-05-11 13:00:06.647245,298.26,2025-05-11 13:01:07.731551,298.26,0.0,Breakout
TSLA,2025-05-11 13:01:07.533337,298.26,2025-05-11 13:01:10.006710,298.26,0.0,Breakout
TSLA,2025-05-11 13:01:09.817254,298.26,2025-05-11 13:02:10.735341,298.26,0.0,Breakout
TSLA,2025-05-11 13:02:10.545971,298.26,2025-05-11 13:02:13.202460,298.26,0.0,Breakout
TSLA,2025-05-11 13:02:13.010998,298.26,2025-05-11 13:03:14.694188,298.26,0.0,Breakout
TSLA,2025-05-11 13:03:14.509656,298.26,2025-05-11 13:03:17.804435,298.26,0.0,Breakout
TSLA,2025-05-11 13:03:17.536965,298.26,2025-05-11 13:04:19.650140,298.26,0.0,Breakout
TSLA,2025-05-11 13:04:19.476885,298.26,2025-05-11 13:04:22.892058,298.26,0.0,Breakout
TSLA,2025-05-11 13:04:22.680895,298.26,2025-05-11 13:05:11.713902,298.26,0.0,Breakout
TSLA,2025-05-11 13:05:11.493677,298.26,2025-05-11 13:06:15.790829,298.26,0.0,Breakout
TSLA,2025-05-11 13:06:15.474280,298.26,2025-05-11 13:06:23.322878,298.26,0.0,Breakout
TSLA,2025-05-11 13:06:23.139070,298.26,2025-05-11 13:07:16.420226,298.26,0.0,Breakout
TSLA,2025-05-11 13:07:16.217158,298.26,2025-05-11 13:07:21.197389,298.26,0.0,Breakout
TSLA,2025-05-11 13:07:21.004262,298.26,2025-05-11 13:08:22.626849,298.26,0.0,Breakout
TSLA,2025-05-11 13:08:22.453063,298.26,2025-05-11 13:08:25.863510,298.26,0.0,Breakout
TSLA,2025-05-11 13:08:25.659663,298.26,2025-05-11 13:09:26.712529,298.26,0.0,Breakout
TSLA,2025-05-11 13:09:26.532105,298.26,2025-05-11 13:09:31.308964,298.26,0.0,Breakout
TSLA,2025-05-11 13:09:31.124071,298.26,2025-05-11 13:10:32.672017,298.26,0.0,Breakout
TSLA,2025-05-11 13:10:32.482545,298.26,2025-05-11 13:10:36.330597,298.26,0.0,Breakout
TSLA,2025-05-11 13:10:36.157686,298.26,2025-05-11 13:11:37.646691,298.26,0.0,Breakout
TSLA,2025-05-11 13:11:37.458668,298.26,2025-05-11 13:11:41.645338,298.26,0.0,Breakout
TSLA,2025-05-11 13:11:41.456648,298.26,2025-05-11 13:12:42.655838,298.26,0.0,Breakout
TSLA,2025-05-11 13:12:42.475042,298.26,2025-05-11 13:12:46.333874,298.26,0.0,Breakout
TSLA,2025-05-11 13:12:46.140917,298.26,2025-05-11 13:13:47.771151,298.26,0.0,Breakout
TSLA,2025-05-11 13:13:47.578660,298.26,2025-05-11 13:13:51.099380,298.26,0.0,Breakout
TSLA,2025-05-11 13:13:50.910883,298.26,2025-05-11 13:14:55.859924,298.26,0.0,Breakout
TSLA,2025-05-11 13:14:55.678640,298.26,2025-05-11 13:15:56.917341,298.26,0.0,Breakout
TSLA,2025-05-11 13:15:56.735018,298.26,2025-05-11 13:16:01.043444,298.26,0.0,Breakout
TSLA,2025-05-11 13:16:00.854677,298.26,2025-05-11 13:17:01.741529,298.26,0.0,Breakout
TSLA,2025-05-11 13:17:01.555577,298.26,2025-05-11 13:17:06.152961,298.26,0.0,Breakout
TSLA,2025-05-11 13:17:05.968038,298.26,2025-05-11 13:18:06.680349,298.26,0.0,Breakout
TSLA,2025-05-11 13:18:06.504000,298.26,2025-05-11 13:18:11.027327,298.26,0.0,Breakout
TSLA,2025-05-11 13:18:10.844814,298.26,2025-05-11 13:19:14.416387,298.26,0.0,Breakout
TSLA,2025-05-11 13:19:14.238354,298.26,2025-05-11 13:19:57.746666,298.26,0.0,Breakout
TSLA,2025-05-11 13:19:57.564750,298.26,2025-05-11 13:20:58.557564,298.26,0.0,Breakout
TSLA,2025-05-11 13:20:58.375928,298.26,2025-05-11 13:21:00.791330,298.26,0.0,Breakout
TSLA,2025-05-11 13:21:00.607071,298.26,2025-05-11 13:22:01.561812,298.26,0.0,Breakout
TSLA,2025-05-11 13:22:01.385376,298.26,2025-05-11 13:22:03.886201,298.26,0.0,Breakout
TSLA,2025-05-11 13:22:03.699778,298.26,2025-05-11 13:23:03.056546,298.26,0.0,Breakout
TSLA,2025-05-11 13:23:02.886731,298.26,2025-05-11 13:24:07.072717,298.26,0.0,Breakout
TSLA,2025-05-11 13:24:06.888932,298.26,2025-05-11 13:25:07.732928,298.26,0.0,Breakout
TSLA,2025-05-11 13:25:07.553589,298.26,2025-05-11 13:25:12.094056,298.26,0.0,Breakout
TSLA,2025-05-11 13:25:11.894208,298.26,2025-05-11 13:26:12.738322,298.26,0.0,Breakout
TSLA,2025-05-11 13:26:12.548197,298.26,2025-05-11 13:26:17.070575,298.26,0.0,Breakout
