timestamp,symbol,price,strategy
2025-05-08T13:51:37.566804,AAPL,198.67,Breakout
2025-05-08T13:51:38.252395,TSLA,288.25,Breakout
2025-05-08T13:51:38.948640,MSFT,442.3441,Breakout
2025-05-08T13:51:52.574006,AAPL,198.71,Breakout
2025-05-08T13:51:53.267945,TSLA,288.24,Breakout
2025-05-08T13:51:53.932554,MSFT,442.45,Breakout
2025-05-08T13:52:00.812117,MSFT,442.54,Breakout
2025-05-08T13:52:19.681118,MSFT,442.405,Breakout
2025-05-08T13:53:04.658544,MSFT,442.51,Breakout
2025-05-08T13:54:08.718464,MSFT,442.26,Breakout
2025-05-08T13:55:01.350802,MSFT,442.495,Breakout
2025-05-08T13:55:11.442831,AAPL,198.77,Breakout
2025-05-08T13:55:12.141166,TSLA,288.15,Breakout
2025-05-08T13:55:12.838572,MSFT,442.49,Breakout
2025-05-08T13:56:01.922210,MSFT,442.323,Breakout
2025-05-08T13:57:01.909053,MSFT,442.078035,Breakout
2025-05-08T13:57:04.663164,MSFT,442.09,Breakout
2025-05-08T13:58:08.286813,MSFT,442.05,Breakout
2025-05-08T13:59:08.841274,MSFT,441.97,Breakout
2025-05-08T13:59:12.542053,MSFT,441.97,Breakout
2025-05-08T14:00:16.277806,MSFT,442,Breakout
2025-05-08T14:01:20.269160,MSFT,442.11,Breakout
2025-05-08T14:02:43.681536,MSFT,442.1878,Breakout
2025-05-08T14:02:48.692807,AAPL,198.235,Breakout
2025-05-08T14:02:49.403800,TSLA,287.56,Breakout
2025-05-08T14:02:50.078238,MSFT,442.17,Breakout
2025-05-08T14:02:59.952687,AAPL,198.19,Breakout
2025-05-08T14:03:00.657169,TSLA,287.5826,Breakout
2025-05-08T14:03:01.327679,MSFT,442.2,Breakout
2025-05-08T14:03:39.444960,MSFT,442.32,Breakout
2025-05-08T14:03:44.519937,MSFT,442.12,Breakout
2025-05-08T14:04:00.830474,AAPL,198.125,Breakout
2025-05-08T14:04:01.526661,TSLA,287.21,Breakout
2025-05-08T14:04:02.266777,MSFT,442.065,Breakout
2025-05-08T14:04:44.408015,MSFT,442.065,Breakout
2025-05-08T14:05:44.521582,MSFT,442.1599,Breakout
2025-05-08T14:05:47.340871,MSFT,442.155,Breakout
2025-05-08T14:15:36.191738,MSFT,442.5944,Breakout
2025-05-08T14:15:36.355321,MSFT,442.5944,Breakout
2025-05-08T14:16:09.548319,MSFT,442.72,Breakout
2025-05-08T14:16:09.746501,MSFT,442.72,Breakout
2025-05-08T14:16:36.895566,MSFT,442.7265,Breakout
2025-05-08T14:16:37.090522,MSFT,442.7265,Breakout
2025-05-08T14:17:25.317301,AAPL,198.63,Breakout
2025-05-08T14:17:25.491985,AAPL,198.63,Breakout
2025-05-08T14:17:26.002422,TSLA,288.445,Breakout
2025-05-08T14:17:26.165384,TSLA,288.445,Breakout
2025-05-08T14:17:26.695529,MSFT,442.575,Breakout
2025-05-08T14:17:26.878035,MSFT,442.575,Breakout
2025-05-08T14:17:36.881646,MSFT,442.51,Breakout
2025-05-08T14:17:37.053273,MSFT,442.51,Breakout
2025-05-08T14:18:29.889066,MSFT,442.45876,Breakout
2025-05-08T14:18:35.836612,AAPL,198.606983,Breakout
2025-05-08T14:18:36.371138,TSLA,288.4,Breakout
2025-05-08T14:18:36.888462,MSFT,442.475,Breakout
2025-05-08T14:18:48.217306,AAPL,198.61,Breakout
2025-05-08T14:18:48.397747,AAPL,198.61,Breakout
2025-05-08T14:18:48.932049,TSLA,288.51,Breakout
2025-05-08T14:18:49.110196,TSLA,288.51,Breakout
2025-05-08T14:18:49.640585,MSFT,442.5594,Breakout
2025-05-08T14:18:49.823810,MSFT,442.5594,Breakout
2025-05-08T14:19:03.230485,MSFT,442.57,Breakout
2025-05-08T14:19:03.398861,MSFT,442.57,Breakout
2025-05-08T14:19:30.572371,MSFT,442.61,Breakout
2025-05-08T14:19:30.745223,MSFT,442.61,Breakout
2025-05-08T14:19:37.476030,MSFT,442.535,Breakout
2025-05-08T14:19:37.659007,MSFT,442.535,Breakout
2025-05-08T14:20:30.592238,MSFT,442.6665,Breakout
2025-05-08T14:20:30.767547,MSFT,442.6665,Breakout
2025-05-08T14:21:30.591679,MSFT,442.76,Breakout
2025-05-08T14:21:30.761049,MSFT,442.76,Breakout
2025-05-08T14:22:30.568782,MSFT,442.68,Breakout
2025-05-08T14:22:30.738611,MSFT,442.68,Breakout
2025-05-08T14:23:30.710124,MSFT,442.4,Breakout
2025-05-08T14:23:30.883095,MSFT,442.4,Breakout
2025-05-08T14:24:31.635193,MSFT,442.425,Breakout
2025-05-08T14:24:31.841528,MSFT,442.425,Breakout
2025-05-08T14:24:35.352332,MSFT,442.48,Breakout
2025-05-08T14:24:35.530601,MSFT,442.48,Breakout
2025-05-08T14:25:36.680893,MSFT,442.5501,Breakout
2025-05-08T14:25:39.883503,MSFT,442.6224,Breakout
2025-05-08T14:25:40.053128,MSFT,442.6224,Breakout
2025-05-08T14:26:40.677878,MSFT,442.5,Breakout
2025-05-08T14:26:40.864105,MSFT,442.5,Breakout
2025-05-08T14:26:45.032783,MSFT,442.49,Breakout
2025-05-08T14:26:45.216329,MSFT,442.49,Breakout
2025-05-08T14:27:45.602913,MSFT,442.6999,Breakout
2025-05-08T14:27:45.776799,MSFT,442.6999,Breakout
2025-05-08T14:27:50.987828,MSFT,442.73,Breakout
2025-05-08T14:27:51.161064,MSFT,442.73,Breakout
2025-05-08T14:28:51.637745,MSFT,442.53,Breakout
2025-05-08T14:28:51.813139,MSFT,442.53,Breakout
2025-05-08T14:28:56.700235,MSFT,442.515,Breakout
2025-05-08T14:28:56.865892,MSFT,442.515,Breakout
2025-05-08T14:29:57.630578,MSFT,442.34,Breakout
2025-05-08T14:29:57.802180,MSFT,442.34,Breakout
2025-05-08T14:30:57.580605,MSFT,442.49,Breakout
2025-05-08T14:30:57.751461,MSFT,442.49,Breakout
2025-05-08T14:31:57.632009,MSFT,442.62,Breakout
2025-05-08T14:31:57.804735,MSFT,442.62,Breakout
2025-05-08T14:32:57.652391,MSFT,442.695,Breakout
2025-05-08T14:32:57.826808,MSFT,442.695,Breakout
2025-05-08T14:33:57.642502,MSFT,442.86,Breakout
2025-05-08T14:33:57.848280,MSFT,442.86,Breakout
2025-05-08T14:34:58.650585,MSFT,442.845,Breakout
2025-05-08T14:34:58.829537,MSFT,442.845,Breakout
2025-05-08T14:35:03.029006,MSFT,442.855,Breakout
2025-05-08T14:35:03.198638,MSFT,442.855,Breakout
2025-05-08T14:36:03.619374,MSFT,443.02,Breakout
2025-05-08T14:36:03.793938,MSFT,443.02,Breakout
2025-05-08T14:37:03.613283,MSFT,443.26,Breakout
2025-05-08T14:37:03.795628,MSFT,443.26,Breakout
2025-05-08T14:38:03.571435,MSFT,443.335,Breakout
2025-05-08T14:38:03.747249,MSFT,443.335,Breakout
2025-05-08T14:39:03.635516,MSFT,443.27,Breakout
2025-05-08T14:39:03.801447,MSFT,443.27,Breakout
2025-05-08T14:40:03.836047,MSFT,443.202,Breakout
2025-05-08T14:40:04.002695,MSFT,443.202,Breakout
2025-05-08T14:41:04.617671,MSFT,443.03,Breakout
2025-05-08T14:41:04.789489,MSFT,443.03,Breakout
2025-05-08T14:41:09.658169,MSFT,443.045,Breakout
2025-05-08T14:41:09.824121,MSFT,443.045,Breakout
2025-05-08T14:42:10.616415,MSFT,443.14,Breakout
2025-05-08T14:42:10.782399,MSFT,443.14,Breakout
2025-05-08T14:42:15.354317,MSFT,443.2,Breakout
2025-05-08T14:42:15.529598,MSFT,443.2,Breakout
2025-05-08T14:43:16.666450,MSFT,443.1149,Breakout
2025-05-08T14:43:16.845501,MSFT,443.1149,Breakout
2025-05-08T14:43:20.999449,MSFT,443.1149,Breakout
2025-05-08T14:43:21.166796,MSFT,443.1149,Breakout
2025-05-08T14:44:21.547859,MSFT,443.365,Breakout
2025-05-08T14:44:21.723622,MSFT,443.365,Breakout
2025-05-08T14:44:26.806637,MSFT,443.31,Breakout
2025-05-08T14:44:26.973826,MSFT,443.31,Breakout
2025-05-08T14:45:27.510561,MSFT,443.14,Breakout
2025-05-08T14:45:27.686753,MSFT,443.14,Breakout
2025-05-08T14:46:27.520410,MSFT,443.065,Breakout
2025-05-08T14:46:27.700392,MSFT,443.065,Breakout
2025-05-08T17:25:04.208682,AAPL,197.36,Breakout
2025-05-08T17:25:04.827418,TSLA,284.85,Breakout
2025-05-08T17:25:05.399427,MSFT,437.71,Breakout
2025-05-08T17:25:29.025338,AAPL,197.38,Breakout
2025-05-08T17:25:29.581165,TSLA,284.85,Breakout
2025-05-08T17:25:30.136058,MSFT,437.71,Breakout
2025-05-08T17:25:55.708043,AAPL,197.38,Breakout
2025-05-08T17:25:55.879761,AAPL,197.38,Breakout
2025-05-08T17:25:56.495949,TSLA,284.79,Breakout
2025-05-08T17:25:56.658404,TSLA,284.79,Breakout
2025-05-08T17:25:57.211180,MSFT,437.71,Breakout
2025-05-08T17:25:57.380346,MSFT,437.71,Breakout
2025-05-08T17:27:11.227330,AAPL,197.38,Breakout
2025-05-08T17:27:11.413810,AAPL,197.38,Breakout
2025-05-08T17:27:11.969320,TSLA,284.79,Breakout
2025-05-08T17:27:12.141984,TSLA,284.79,Breakout
2025-05-08T17:27:12.696403,MSFT,437.71,Breakout
2025-05-08T17:27:12.865658,MSFT,437.71,Breakout
2025-05-08T17:28:05.415829,AAPL,197.4,Breakout
2025-05-08T17:28:05.589426,AAPL,197.4,Breakout
2025-05-08T17:28:06.155508,TSLA,284.7505,Breakout
2025-05-08T17:28:06.330098,TSLA,284.7505,Breakout
2025-05-08T17:28:06.882361,MSFT,437.71,Breakout
2025-05-08T17:28:07.057390,MSFT,437.71,Breakout
2025-05-08T17:29:31.315817,AAPL,197.46,Breakout
2025-05-08T17:29:31.481484,AAPL,197.46,Breakout
2025-05-08T17:29:32.064739,TSLA,284.75,Breakout
2025-05-08T17:29:32.265203,TSLA,284.75,Breakout
2025-05-08T17:29:32.829305,MSFT,438.16,Breakout
2025-05-08T17:29:32.992224,MSFT,438.16,Breakout
2025-05-09T06:43:50.519533,MSFT,439.54,Breakout
2025-05-09T06:43:50.704653,MSFT,439.54,Breakout
2025-05-09T06:44:55.110708,MSFT,439.54,Breakout
2025-05-09T06:44:55.286197,MSFT,439.54,Breakout
2025-05-09T08:37:38.950104,MSFT,439.56,Breakout
2025-05-09T08:37:41.177601,MSFT,439.56,Breakout
2025-05-09T08:37:41.349322,MSFT,439.56,Breakout
2025-05-09T08:38:41.959195,MSFT,439.56,Breakout
2025-05-09T08:38:42.126496,MSFT,439.56,Breakout
2025-05-09T08:38:44.458253,MSFT,439.56,Breakout
2025-05-09T08:38:44.633525,MSFT,439.56,Breakout
2025-05-09T08:39:45.265556,MSFT,439.56,Breakout
2025-05-09T08:39:45.433421,MSFT,439.56,Breakout
2025-05-09T08:39:47.817355,MSFT,439.56,Breakout
2025-05-09T08:39:47.980152,MSFT,439.56,Breakout
2025-05-09T08:40:48.561255,MSFT,439.6,Breakout
2025-05-09T08:40:48.726684,MSFT,439.6,Breakout
2025-05-09T08:40:51.119126,MSFT,439.6,Breakout
2025-05-09T08:40:51.386954,MSFT,439.6,Breakout
2025-05-09T08:47:43.137683,MSFT,439.87,Breakout
2025-05-09T08:47:43.305557,MSFT,439.87,Breakout
2025-05-09T08:48:44.016034,MSFT,439.87,Breakout
2025-05-09T08:48:44.184170,MSFT,439.87,Breakout
2025-05-09T08:48:46.399967,MSFT,439.87,Breakout
2025-05-09T08:48:46.569000,MSFT,439.87,Breakout
2025-05-09T08:49:47.172654,MSFT,439.87,Breakout
2025-05-09T08:49:47.354154,MSFT,439.87,Breakout
2025-05-09T08:49:49.593400,MSFT,439.87,Breakout
2025-05-09T08:49:49.767387,MSFT,439.87,Breakout
2025-05-09T08:50:50.384051,MSFT,439.68,Breakout
2025-05-09T08:50:50.552082,MSFT,439.68,Breakout
2025-05-09T08:50:52.902120,MSFT,439.68,Breakout
2025-05-09T08:50:53.068188,MSFT,439.68,Breakout
2025-05-09T08:51:53.638152,MSFT,439.68,Breakout
2025-05-09T08:51:53.807755,MSFT,439.68,Breakout
2025-05-09T08:51:56.163053,MSFT,439.68,Breakout
2025-05-09T08:51:56.361428,MSFT,439.68,Breakout
2025-05-09T08:52:56.913509,MSFT,439.68,Breakout
2025-05-09T08:52:57.077761,MSFT,439.68,Breakout
2025-05-09T08:52:59.391976,MSFT,439.68,Breakout
2025-05-09T08:52:59.563509,MSFT,439.68,Breakout
2025-05-09T08:54:00.126213,MSFT,439.55,Breakout
2025-05-09T08:54:00.292459,MSFT,439.55,Breakout
2025-05-09T08:54:02.736799,MSFT,439.55,Breakout
2025-05-09T08:54:02.902213,MSFT,439.55,Breakout
2025-05-09T08:55:03.408486,MSFT,439.55,Breakout
2025-05-09T08:55:03.576201,MSFT,439.55,Breakout
2025-05-09T08:55:06.141841,MSFT,439.55,Breakout
2025-05-09T08:55:06.379270,MSFT,439.55,Breakout
2025-05-09T11:10:09.312993,TSLA,302.5,Breakout
2025-05-09T11:10:09.538088,TSLA,302.5,Breakout
2025-05-09T11:11:10.070210,TSLA,301.8263,Breakout
2025-05-09T11:11:10.246412,TSLA,301.8263,Breakout
2025-05-09T11:11:13.996157,TSLA,301.954,Breakout
2025-05-09T11:11:14.172031,TSLA,301.954,Breakout
2025-05-09T11:12:14.978280,TSLA,301.7439,Breakout
2025-05-09T11:12:15.150387,TSLA,301.7439,Breakout
2025-05-09T11:12:19.197152,TSLA,301.44,Breakout
2025-05-09T11:12:19.365272,TSLA,301.44,Breakout
2025-05-09T11:40:18.339310,TSLA,298.39,Breakout
2025-05-09T11:40:18.508812,TSLA,298.39,Breakout
2025-05-09T11:40:58.832189,AAPL,198.34,Breakout
2025-05-09T11:40:59.003591,AAPL,198.34,Breakout
2025-05-09T11:40:59.601703,TSLA,298.21,Breakout
2025-05-09T11:40:59.765896,TSLA,298.21,Breakout
2025-05-09T11:41:00.342625,MSFT,436.62,Breakout
2025-05-09T11:41:00.513872,MSFT,436.62,Breakout
2025-05-09T11:41:19.652047,TSLA,298.275,Breakout
2025-05-09T11:41:19.824850,TSLA,298.275,Breakout
2025-05-09T11:42:19.613806,TSLA,298.601,Breakout
2025-05-09T11:42:19.781519,TSLA,298.601,Breakout
2025-05-09T11:42:22.690914,TSLA,298.64,Breakout
2025-05-09T11:42:22.849892,TSLA,298.64,Breakout
2025-05-09T11:42:32.588141,TSLA,298.53,Breakout
2025-05-09T11:42:32.760793,TSLA,298.53,Breakout
2025-05-09T11:43:23.978493,TSLA,298.74,Breakout
2025-05-09T11:43:24.146349,TSLA,298.74,Breakout
2025-05-09T11:43:36.712347,TSLA,298.69,Breakout
2025-05-09T11:43:36.875607,TSLA,298.69,Breakout
2025-05-09T11:44:40.481505,TSLA,299.315,Breakout
2025-05-09T11:44:40.655370,TSLA,299.315,Breakout
2025-05-09T11:45:18.679747,TSLA,299.685,Breakout
2025-05-09T11:45:18.858200,TSLA,299.685,Breakout
2025-05-09T11:45:24.787322,TSLA,299.62,Breakout
2025-05-09T11:45:24.952332,TSLA,299.62,Breakout
2025-05-09T11:45:41.195810,TSLA,299.36,Breakout
2025-05-09T11:45:41.360842,TSLA,299.36,Breakout
2025-05-09T11:45:43.813422,TSLA,299.47,Breakout
2025-05-09T11:45:43.978793,TSLA,299.47,Breakout
2025-05-09T11:46:44.562672,TSLA,298.81,Breakout
2025-05-09T11:46:44.751166,TSLA,298.81,Breakout
2025-05-09T11:46:47.075026,TSLA,298.7393,Breakout
2025-05-09T11:46:47.237167,TSLA,298.7393,Breakout
2025-05-09T11:47:47.927432,TSLA,298.6595,Breakout
2025-05-09T11:47:48.109492,TSLA,298.6595,Breakout
2025-05-09T11:47:50.354013,TSLA,298.7319,Breakout
2025-05-09T11:47:50.527500,TSLA,298.7319,Breakout
2025-05-09T11:48:51.112363,TSLA,299.342,Breakout
2025-05-09T11:48:51.283265,TSLA,299.342,Breakout
2025-05-09T11:48:53.583329,TSLA,299.2406,Breakout
2025-05-09T11:48:53.752537,TSLA,299.2406,Breakout
2025-05-09T11:49:55.008844,TSLA,299.21,Breakout
2025-05-09T11:49:55.178500,TSLA,299.21,Breakout
2025-05-09T11:49:58.007949,TSLA,299.23,Breakout
2025-05-09T11:49:58.183227,TSLA,299.23,Breakout
2025-05-09T11:51:01.839408,TSLA,299.26,Breakout
2025-05-09T11:51:01.998988,TSLA,299.26,Breakout
2025-05-09T11:52:02.625641,TSLA,299.47,Breakout
2025-05-09T11:52:02.803487,TSLA,299.47,Breakout
2025-05-09T11:52:05.179813,TSLA,299.38,Breakout
2025-05-09T11:52:05.363151,TSLA,299.38,Breakout
2025-05-09T11:53:06.053918,TSLA,299.2499,Breakout
2025-05-09T11:53:06.226628,TSLA,299.2499,Breakout
2025-05-09T11:53:08.590582,TSLA,299.203,Breakout
2025-05-09T11:53:08.769218,TSLA,299.203,Breakout
2025-05-09T11:54:10.069765,TSLA,299.23,Breakout
2025-05-09T11:54:10.246032,TSLA,299.23,Breakout
2025-05-09T11:54:13.119341,TSLA,299.19,Breakout
2025-05-09T11:54:13.351821,TSLA,299.19,Breakout
2025-05-09T11:54:22.691746,TSLA,299.1494,Breakout
2025-05-09T11:54:22.853982,TSLA,299.1494,Breakout
2025-05-09T11:55:23.471068,TSLA,298.65,Breakout
2025-05-09T11:55:23.641499,TSLA,298.65,Breakout
2025-05-09T11:55:25.630026,TSLA,298.63,Breakout
2025-05-09T11:55:25.797439,TSLA,298.63,Breakout
2025-05-09T11:56:26.384166,TSLA,298.949,Breakout
2025-05-09T11:56:26.565315,TSLA,298.949,Breakout
2025-05-09T11:56:28.924246,TSLA,298.97,Breakout
2025-05-09T11:56:29.093576,TSLA,298.97,Breakout
2025-05-09T11:57:30.006409,TSLA,299,Breakout
2025-05-09T11:57:30.196969,TSLA,299,Breakout
2025-05-09T11:57:33.214750,TSLA,299.13,Breakout
2025-05-09T11:57:33.436573,TSLA,299.13,Breakout
2025-05-09T11:58:04.501962,TSLA,299.0999,Breakout
2025-05-09T11:58:04.667966,TSLA,299.0999,Breakout
2025-05-09T12:11:17.333929,TSLA,296.75,Breakout
2025-05-09T12:11:17.508937,TSLA,296.75,Breakout
2025-05-09T12:12:18.245470,TSLA,296.57,Breakout
2025-05-09T12:12:18.413377,TSLA,296.57,Breakout
2025-05-09T12:12:20.597571,TSLA,296.57,Breakout
2025-05-09T12:12:20.770837,TSLA,296.57,Breakout
2025-05-09T12:13:21.231414,TSLA,296.75,Breakout
2025-05-09T12:13:21.404057,TSLA,296.75,Breakout
2025-05-09T12:13:23.776295,TSLA,296.91,Breakout
2025-05-09T12:13:23.936653,TSLA,296.91,Breakout
2025-05-09T12:14:24.589878,TSLA,296.88,Breakout
2025-05-09T12:14:24.765614,TSLA,296.88,Breakout
2025-05-09T12:14:27.066745,TSLA,296.97,Breakout
2025-05-09T12:14:27.239775,TSLA,296.97,Breakout
2025-05-09T12:15:27.833921,TSLA,296.99,Breakout
2025-05-09T12:15:28.009879,TSLA,296.99,Breakout
2025-05-09T12:15:30.362310,TSLA,297.045,Breakout
2025-05-09T12:15:30.544121,TSLA,297.045,Breakout
2025-05-09T12:16:31.124604,TSLA,296.9513,Breakout
2025-05-09T12:16:31.301818,TSLA,296.9513,Breakout
2025-05-09T12:16:33.656050,TSLA,296.84,Breakout
2025-05-09T12:16:33.831540,TSLA,296.84,Breakout
2025-05-09T12:17:34.335725,TSLA,296.99,Breakout
2025-05-09T12:17:34.512934,TSLA,296.99,Breakout
2025-05-09T12:17:37.038414,TSLA,296.945,Breakout
2025-05-09T12:17:37.207715,TSLA,296.945,Breakout
2025-05-09T12:17:50.676547,TSLA,296.815,Breakout
2025-05-09T12:17:50.854479,TSLA,296.815,Breakout
2025-05-09T12:18:51.395105,TSLA,297.22,Breakout
2025-05-09T12:18:51.562828,TSLA,297.22,Breakout
2025-05-09T12:18:53.860762,TSLA,297.21,Breakout
2025-05-09T12:18:54.029304,TSLA,297.21,Breakout
2025-05-09T12:19:54.691879,TSLA,297.215,Breakout
2025-05-09T12:19:54.858917,TSLA,297.215,Breakout
2025-05-09T12:19:57.142340,TSLA,297.1701,Breakout
2025-05-09T12:19:57.308958,TSLA,297.1701,Breakout
2025-05-09T12:20:58.052611,TSLA,297.28,Breakout
2025-05-09T12:20:58.211694,TSLA,297.28,Breakout
2025-05-09T12:21:01.539982,TSLA,297.3,Breakout
2025-05-09T12:21:01.716882,TSLA,297.3,Breakout
2025-05-09T12:22:03.078492,TSLA,297.445,Breakout
2025-05-09T12:22:03.247809,TSLA,297.445,Breakout
2025-05-09T12:22:06.216606,TSLA,297.54,Breakout
2025-05-09T12:22:06.475454,TSLA,297.54,Breakout
2025-05-09T12:23:07.083577,TSLA,297.43,Breakout
2025-05-09T12:23:07.259861,TSLA,297.43,Breakout
2025-05-09T12:23:11.318546,TSLA,297.57,Breakout
2025-05-09T12:23:11.485253,TSLA,297.57,Breakout
2025-05-09T12:24:13.116425,TSLA,297.75,Breakout
2025-05-09T12:24:15.728393,TSLA,297.8799,Breakout
2025-05-09T12:24:15.903659,TSLA,297.8799,Breakout
2025-05-09T12:25:17.187661,TSLA,297.34,Breakout
2025-05-09T12:25:17.374963,TSLA,297.34,Breakout
2025-05-09T12:25:20.398925,TSLA,297.3091,Breakout
2025-05-09T12:25:20.583534,TSLA,297.3091,Breakout
2025-05-09T12:26:21.107207,TSLA,297.05,Breakout
2025-05-09T12:26:21.302806,TSLA,297.05,Breakout
2025-05-09T12:26:25.457480,TSLA,296.9943,Breakout
2025-05-09T12:26:25.625887,TSLA,296.9943,Breakout
2025-05-09T12:27:26.122590,TSLA,296.88,Breakout
2025-05-09T12:27:26.297168,TSLA,296.88,Breakout
2025-05-09T12:27:30.364233,TSLA,296.83,Breakout
2025-05-09T12:27:30.545550,TSLA,296.83,Breakout
2025-05-09T12:28:32.156973,TSLA,296.83,Breakout
2025-05-09T12:28:32.328254,TSLA,296.83,Breakout
2025-05-09T12:28:35.314237,TSLA,296.905,Breakout
2025-05-09T12:28:35.491810,TSLA,296.905,Breakout
2025-05-09T12:29:36.045141,TSLA,296.94,Breakout
2025-05-09T12:29:36.209767,TSLA,296.94,Breakout
2025-05-09T12:29:40.388077,TSLA,296.905,Breakout
2025-05-09T12:29:40.556316,TSLA,296.905,Breakout
2025-05-09T12:30:41.122156,TSLA,296.8999,Breakout
2025-05-09T12:30:41.295759,TSLA,296.8999,Breakout
2025-05-09T12:30:45.310686,TSLA,296.97,Breakout
2025-05-09T12:30:45.478096,TSLA,296.97,Breakout
2025-05-09T12:31:46.119679,TSLA,296.86,Breakout
2025-05-09T12:31:46.313393,TSLA,296.86,Breakout
2025-05-09T12:31:50.396225,TSLA,296.659,Breakout
2025-05-09T12:31:50.573000,TSLA,296.659,Breakout
2025-05-09T12:32:51.068043,TSLA,296.855,Breakout
2025-05-09T12:32:51.244701,TSLA,296.855,Breakout
2025-05-09T12:32:55.359414,TSLA,296.945,Breakout
